0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,90.0,87,-1,-1,0
0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,92.5,98,-1,-1,0
0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,97.5,100,-1,-1,0
1,0,0,0,0,1,0,0,1,0,0,0,7,1,0,90.0,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,75.0,98,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,92.5,86,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,90.0,-1,-1,-1,0
0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,85.0,98,-1,-1,0
1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,88.0,79,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,78.3,100,-1,-1,0
1,0,0,0,0,1,0,0,0,0,0,0,6,1,0,92.0,86,-1,-1,0
0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,75.0,68,-1,-1,0
0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,90.0,68,-1,-1,0
1,0,0,1,0,0,0,0,0,0,0,0,6,1,0,90.0,112,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,87.5,108,-1,-1,0
1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,94.5,118,336.5,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,82.0,104,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,82.0,110,-1,-1,0
1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,95.0,107,-1,-1,0
0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,90.0,91,313,-1,0
0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,90.0,95,-1,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,95.0,101,327,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,90.0,108,-1,730,0
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,90.0,107,324,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,80.0,69,-1,-1,0
0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,83.0,102,323,-1,0
1,0,0,0,0,0,1,0,0,0,0,0,4,2,0,90.0,86,317,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,91.75,86,-1,-1,0
1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,95.0,105,-1,580,0
0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,83.5,-1,-1,-1,0
1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,85.0,96,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,87.0,99,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,88.5,100,317,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,85.0,52,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,72.5,97,-1,-1,0
1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,87.5,108,-1,550,0
1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,85.0,105,323,-1,0
1,1,0,0,0,1,1,0,0,0,0,0,4,2,0,92.25,86,317,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,90.0,108,325,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,82.5,111,326,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,90.0,108,325,-1,0
0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,95.0,103,-1,-1,0
1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,90.0,102,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,83.25,111,326,-1,0
1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,85.0,102,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,75.0,98,316,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,87.5,-1,-1,-1,0
1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,91.75,107,-1,-1,0
0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,82.5,95,313,-1,0
1,1,0,0,1,0,0,0,0,0,0,0,2,2,0,90.0,112,327,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,87.0,111,324,-1,0
0,1,0,0,0,0,0,0,0,0,1,0,3,2,0,83.4,69,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,86.75,97,-1,-1,0
1,0,0,0,0,1,1,0,0,0,0,0,3,2,0,85.16,86,-1,-1,0
0,1,0,0,0,0,1,0,0,0,0,0,4,2,0,89.5,-1,-1,-1,0
0,1,0,0,0,0,0,0,0,0,1,0,3,2,0,82.5,97,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,97.5,113,326,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,84.34,103,322,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,95.0,-1,-1,-1,0
0,1,0,0,0,0,0,0,1,0,0,0,1,3,0,82.5,97,318,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,92.5,102,322,-1,0
0,0,1,0,0,0,1,0,0,0,0,0,2,2,0,90.75,101,321,-1,0
0,1,0,0,0,0,0,0,1,0,0,0,5,2,0,90.0,86,314,-1,0
0,0,0,0,0,1,0,0,1,0,0,0,2,2,0,87.0,104,321,-1,0
