0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,76.0,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,75.0,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,87.5,40,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,87.5,69,-1,-1,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,79.6,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,80.0,86,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,75.0,86,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,75.0,80,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,73.0,69,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,78.0,69,-1,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76.0,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,-1,-1,-1,0
1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,78.0,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,82.0,-1,-1,-1,0
0,1,0,0,1,0,0,0,0,0,0,0,4,2,0,83.0,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,75.0,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,92.0,112,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,90.0,33,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,88.0,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,-1.0,40,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,90.0,112,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,77.6,-1,-1,-1,0
1,0,0,0,0,0,0,0,1,0,0,0,3,2,0,78.0,86,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,80.0,69,-1,-1,0
0,0,0,1,0,0,0,0,0,0,0,0,5,2,0,90.96,69,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,85.0,105,-1,740,0
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,67.5,95,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,93.0,-1,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,82.5,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,78.0,97,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,88.0,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,77.5,-1,-1,-1,0
0,1,1,0,0,0,0,0,0,0,0,0,5,2,0,98.25,69,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,63.24999999999999,-1,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,85.0,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,80.0,86,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,85.0,-1,-1,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,78.0,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,80.0,86,-1,-1,0
0,0,1,0,0,0,0,0,0,0,0,0,5,2,0,82.5,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,88.5,97,-1,-1,0
1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,81.0,-1,-1,-1,0
0,0,0,1,0,1,0,0,0,0,1,0,7,1,0,90.3,69,-1,-1,0
0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,85.0,69,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,78.0,-1,-1,-1,0
0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,75.0,-1,-1,-1,0
0,0,0,0,0,0,0,0,1,0,0,0,5,2,0,88.0,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,83.0,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,85.0,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,92.5,97,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,75.0,97,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,76.0,-1,-1,-1,0
0,1,0,0,0,0,0,0,1,0,0,0,5,2,0,84.0,-1,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,79.25,95,-1,560,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,85.0,86,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,83.0,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,85.3,-1,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,83.0,60,-1,-1,0
1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,90.0,52,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,80.0,-1,-1,-1,0
0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,60.0,52,-1,-1,0
0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,67.5,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,80.0,-1,-1,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,95.0,105,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,88.0,-1,-1,-1,0
0,1,0,0,0,0,0,0,0,0,1,0,3,2,0,83.4,69,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,75.0,86,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,86.75,97,-1,-1,0
1,1,0,0,0,0,1,0,0,0,0,0,2,2,0,70.0,-1,-1,-1,0
