0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,72.75,98,318,-1,0
0,0,0,1,0,0,1,0,1,0,0,0,2,3,0,88.0,-1,-1,-1,0
0,0,1,0,0,0,1,0,0,0,0,0,2,2,0,90.75,101,321,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,83.25,111,326,-1,0
1,0,0,1,0,0,1,0,1,0,0,0,1,2,0,84.59,105,323,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,92.5,101,320,-1,0
1,0,0,0,0,0,1,0,0,0,0,0,4,2,0,90.0,103,-1,730,0
0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,92.5,-1,311,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,87.5,100,320,-1,0
0,1,1,0,0,0,1,0,1,0,0,0,1,2,0,90.0,104,322,-1,0
1,0,0,0,0,0,1,0,0,0,0,0,3,2,0,88.0,104,-1,730,0
0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,77.5,90,-1,-1,0
1,1,0,0,0,0,1,0,0,0,0,0,3,2,0,80.0,100,-1,-1,0
0,1,0,0,0,1,1,0,0,0,0,0,2,2,0,92.5,106,-1,-1,0
1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,89.0,102,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,82.5,94,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,84.8,105,-1,-1,0
0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,83.0,-1,-1,-1,0
0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,95.0,103,-1,-1,0
0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,85.0,-1,-1,-1,0
1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,90.25,106,-1,-1,0
0,0,0,0,1,0,0,0,0,0,0,1,3,2,0,94.5,104,-1,730,0
0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,100.0,115,-1,-1,0
1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,97.0,120,-1,-1,0
1,1,0,0,0,0,0,0,0,0,0,0,7,1,0,99.25,115,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,91.25,103,-1,690,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,92.5,101,322,-1,0
1,1,0,0,0,1,1,0,0,0,0,0,0,2,0,80.0,100,-1,-1,0
0,1,0,0,0,1,1,0,0,0,0,0,2,2,0,95.0,106,-1,730,0
0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,83.0,91,316,-1,0
1,0,0,0,0,0,1,0,0,0,0,0,4,2,0,86.0,103,-1,730,0
1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,95.0,99,323,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,90.0,87,-1,-1,0
