0,1,0,0,0,1,1,0,0,0,0,0,3,2,0,88.99,105,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,83.0,-1,-1,-1,0
1,1,0,0,0,0,0,0,0,0,1,0,3,2,0,77.0,-1,-1,-1,0
0,1,1,0,0,0,1,0,0,0,0,0,3,2,0,85.0,-1,-1,-1,0
1,0,0,0,1,0,0,0,0,0,0,0,3,2,0,100.0,-1,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,85.2,86,-1,-1,0
0,0,0,0,0,1,1,0,0,0,0,0,3,2,0,81.0,97,-1,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,76.75,-1,-1,-1,0
0,1,0,0,0,1,1,0,0,0,1,0,0,2,0,92.5,-1,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,88.0,-1,-1,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,86.5,-1,-1,-1,0
0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,73.0,69,-1,-1,0
0,1,0,0,0,1,1,0,0,0,0,0,3,2,0,91.0,-1,-1,-1,0
0,1,0,0,1,0,0,0,0,0,0,0,4,2,0,87.0,-1,-1,-1,0
1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,83.0,40,-1,-1,0
1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,82.5,-1,-1,-1,0
0,0,1,0,0,1,0,0,0,0,0,0,3,3,0,88.37,-1,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,88.0,-1,-1,-1,0
0,1,1,0,0,0,0,0,0,0,0,0,3,2,0,75.0,97,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,99.0,-1,-1,-1,0
0,0,0,0,0,1,1,0,1,0,1,0,3,2,0,84.0,-1,-1,-1,0
0,0,0,0,0,1,1,0,0,0,0,0,3,2,0,88.4,86,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82.0,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,93.25,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,80.0,-1,-1,-1,0
1,0,0,0,1,0,0,0,0,0,0,0,5,2,0,76.0,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,85.0,52,-1,-1,0
0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,80.0,0,-1,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,87.5,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,88.0,96,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,83.0,-1,-1,-1,0
0,1,1,0,0,0,1,0,0,0,0,0,4,2,0,86.2,-1,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,60.5,52,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,71.0,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,77.0,98,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,90.0,-1,-1,-1,0
0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,86.93,69,-1,-1,0
0,1,0,0,0,0,1,0,0,0,0,0,5,2,0,83.0,-1,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,81.9,-1,-1,-1,0
0,1,0,0,0,0,0,0,0,0,1,0,5,2,0,79.0,52,-1,-1,0
0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,87.0,-1,-1,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,86.0,-1,-1,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,76.75,-1,-1,-1,0
1,1,0,1,0,0,0,0,0,0,0,0,4,2,0,90.88,97,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,85.0,97,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,76.75,69,-1,-1,0
1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,82.0,86,-1,-1,0
0,1,1,0,0,0,0,0,0,0,0,0,5,2,0,82.0,69,-1,-1,0
1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,86.0,97,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,81.75,-1,-1,-1,0
1,0,0,0,0,1,0,0,0,0,0,0,5,2,0,80.0,-1,-1,-1,0
0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,80.0,-1,-1,-1,0
